,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
196,"Index(['const', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.007264798995356241,0.23746450294820065,0.09882168530241886,-135.33221013576832,-128.85302580574668
197,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.007244462953946045,0.8656399193351383,0.8351035373658515,-135.40789606376902,-128.92871173374738
198,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,0.00838461484098455,0.8444939903012622,0.8091517153697309,-131.46154870344793,-124.9823643734263
199,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'run_number'], dtype='object')",5,0.00921480141394701,0.8290968607115023,0.7902552381459347,-128.9124090257765,-122.43322469575486
200,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.007259924209381562,0.8653531657771862,0.8347516125447285,-135.35033361039885,-128.8711492803772
201,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.007383393589982997,0.8630632298574762,0.8319412366432662,-134.89500615962868,-128.41582182960704
202,"Index(['MgO', 'Al2O3', 'SiO2', 'L/S', 'run_number'], dtype='object')",5,0.00837228809965978,0.8447226093126726,0.809432293247371,-131.50127228208086,-125.02208795205922
203,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.007226091622654396,0.8659806448754521,0.8355217005289639,-135.47645269147077,-128.99726836144913
204,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.007353694289609112,0.8636140505903991,0.8326172439063989,-135.00383121410607,-128.52464688408443
205,"Index(['MgO', 'Al2O3', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.008375237113087013,0.8446679151711629,0.8093651686191545,-131.49176360992223,-125.01257927990059
206,"Index(['MgO', 'Al2O3', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.007253603842519251,0.8654703870269669,0.8348954749876412,-135.3738495901744,-128.89466526015275
207,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.0072897480259143796,0.8648000356941756,0.8340727710792155,-135.23964463250985,-128.7604603024882
208,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.007386130603389138,0.8630124675933349,0.831878937500911,-134.88499915305968,-128.40581482303804
209,"Index(['MgO', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.008609852119603375,0.8403166069511996,0.8040249267128359,-130.74581426412988,-124.26662993410824
210,"Index(['MgO', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.0073006974686669595,0.8645969608740234,0.8338235428908469,-135.19912016601185,-128.7199358359902
211,"Index(['MgO', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.007289108504646238,0.864811896632622,0.8340873276854907,-135.24201341557796,-128.76282908555632
212,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,0.007278884000990244,0.8650015263049263,0.8343200550105914,-135.27991316654686,-128.80072883652522
213,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",5,0.007617279104304327,0.8587254512298086,0.8266175992365833,-134.05298783039606,-127.57380350037442
214,"Index(['Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",5,0.008369868492658293,0.8447674847705173,0.8094873676729076,-131.50907646060884,-125.0298921305872
215,"Index(['Al2O3', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.0072914684828351605,0.8647681270858874,0.8340336105144981,-135.23327310143094,-128.7540887714093
216,"Index(['Al2O3', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.007278857691181974,0.8650020142621406,0.8343206538671726,-135.28001075926946,-128.80082642924782
217,"Index(['SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",5,0.007329096664275003,0.8640702526505193,0.83317712825291,-135.0942958277361,-128.61511149771445
218,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",6,0.005861488161026961,0.3847602953379776,0.23827465137082937,-139.12741198054422,-131.35239078451826
219,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",6,0.0067181027897518595,0.29484740688585154,0.12695393233486374,-135.44455074511964,-127.66952954909367
220,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'run_number'], dtype='object')",6,0.00788058022240211,0.172830224100192,-0.024114960637857452,-131.1354657186052,-123.36044452257921
221,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.007230794848974454,0.24103368203761977,0.060327415856100686,-133.45888499245467,-125.6838637964287
222,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.007272575455067711,0.23664826197922428,0.05489784816475385,-133.30332397988747,-125.52830278386149
223,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'L/S', 'run_number'], dtype='object')",6,0.008366681153059583,0.12180758534402336,-0.08728584671692352,-129.5193603210254,-121.74433912499943
224,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.007222440966052372,0.2419105311108528,0.06141303851819868,-133.490096669466,-125.71507547344002
225,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.0072698783716715915,0.23693135609227056,0.05524834563804926,-133.31333896819655,-125.53831777217057
226,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.008332679643523404,0.12537648766207166,-0.0828672057517208,-129.62930968223748,-121.8542884862115
227,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.00723283808057602,0.24081921820649543,0.060061889208041896,-133.4512565834819,-125.67623538745592
228,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.00723946005639655,0.24012415539374588,0.059201335249399634,-133.42654822577123,-125.65152702974525
229,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.007277662764049788,0.23611428248635957,0.05423673069739754,-133.28444355387043,-125.50942235784446
230,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.00841006535997603,0.11725384644410652,-0.09292380916443954,-129.37971748897385,-121.60469629294788
231,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.007241030012906143,0.23995936796216555,0.058997312715062034,-133.4206936137074,-125.64567241768144
232,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.007247363817921079,0.23929455243755426,0.05817420777982907,-133.3970867531686,-125.62206555714262
233,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.007243084181948958,0.23974375610379306,0.0587303646999342,-133.41303521447333,-125.63801401844735
234,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.007293789560883616,0.23442156462212171,0.05214098477024587,-133.2246796150971,-125.44965841907113
235,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.008333832679479701,0.1252554614854885,-0.08301704768463325,-129.6255738111366,-121.85055261511063
236,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.007245845217086061,0.2394539494206358,0.05837155642554903,-133.40274488210284,-125.62772368607686
237,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.007255281026410044,0.2384635380468939,0.05714533281996381,-133.367607350931,-125.59258615490502
238,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.00724320321950281,0.23973126155847213,0.058714895262870215,-133.4125914825681,-125.63757028654213
239,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,0.007212437335474319,0.8662338853349035,0.8280149954305902,-133.52751964778363,-125.75249845175766
240,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.007243016846421444,0.8656667396977918,0.8272858081828752,-133.41328622186853,-125.63826502584256
241,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.008355123335330292,0.8450409571508166,0.8007669449081928,-129.55668417905775,-121.78166298303178
242,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.007253540239784904,0.8654715666407728,0.8270348713952793,-133.37408633888487,-125.59906514285889
243,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.00722498316645691,0.8660012029575425,0.8277158323739832,-133.48059471105444,-125.70557351502846
244,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.007288392404978934,0.8648251778392035,0.826203800078976,-133.24466609125295,-125.46964489522698
