,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
44,"Index(['MgO', 'Al2O3', 'P2O5'], dtype='object')",3,0.019659341879463138,0.8315265857688225,0.8104674089899253,-112.45338586709425,-108.56587526908126
45,"Index(['MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",3,0.009319794629046349,0.9201327475397815,0.9101493409822542,-132.60651111207628,-128.71900051406328
46,"Index(['MgO', 'Al2O3', 'L/S'], dtype='object')",3,0.010117808412916823,0.9132940594699308,0.9024558169036722,-130.38828595028647,-126.50077535227348
47,"Index(['MgO', 'SiO2', 'P2O5'], dtype='object')",3,0.018792342292409676,0.8389564570973487,0.8188260142345173,-113.6711716479935,-109.78366104998051
48,"Index(['MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.00897524838060822,0.9230853836550094,0.9134710566118855,-133.6236006863857,-129.73609008837272
49,"Index(['MgO', 'SiO2', 'L/S'], dtype='object')",3,0.009912489155922733,0.9150535708739895,0.9044352672332382,-130.94182881111374,-127.05431821310074
50,"Index(['MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.009407340161965325,0.919382514143263,0.9093053284111708,-132.35407029460214,-128.46655969658914
51,"Index(['MgO', 'P2O5', 'L/S'], dtype='object')",3,0.00974396160026915,0.9164977907704172,0.9060600146167193,-131.4048173288634,-127.51730673085041
52,"Index(['MgO', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.008075732654920491,0.9307939064728336,0.9221431447819377,-136.47499002276768,-132.5874794247547
53,"Index(['Al2O3', 'SiO2', 'P2O5'], dtype='object')",3,0.020259395093293837,0.8263843478305295,0.8046823913093457,-111.6416038096416,-107.7540932116286
54,"Index(['Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.011329582551701831,0.9029095955499347,0.8907732949936765,-127.33404191560118,-123.44653131758818
55,"Index(['Al2O3', 'SiO2', 'L/S'], dtype='object')",3,0.009921601440847689,0.9149754819042688,0.9043474171423024,-130.91701983798905,-127.02950923997605
56,"Index(['Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.01262917507095334,0.8917725600291109,0.8782441300327497,-124.40204740366724,-120.51453680565425
57,"Index(['Al2O3', 'P2O5', 'L/S'], dtype='object')",3,0.009768203531947905,0.9162900462272621,0.9058263020056698,-131.3377276453084,-127.45021704729541
58,"Index(['Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.007903775588085781,0.9322675160335424,0.9238009555377352,-137.05611178971662,-133.16860119170363
59,"Index(['SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.01134099612355741,0.9028117853876784,0.8906632585611381,-127.306855448899,-123.419344850886
60,"Index(['SiO2', 'P2O5', 'L/S'], dtype='object')",3,0.009433411445823825,0.9191590927168509,0.9090539793064573,-132.27934661816604,-128.39183602015305
61,"Index(['SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.008205200825911297,0.9296844113058629,0.9208949627190958,-136.04556571394403,-132.15805511593103
62,"Index(['P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.007711358615499042,0.9339164595498857,0.9256560169936214,-137.7215586787311,-133.8340480807181
63,"Index(['const', 'MgO', 'Al2O3', 'SiO2'], dtype='object')",4,0.016236877691496614,0.029075146217840242,-0.0975672260146152,-115.61761061300282,-110.43426314898551
64,"Index(['const', 'MgO', 'Al2O3', 'P2O5'], dtype='object')",4,0.01623155035144292,0.0293937078872053,-0.09720711282315908,-115.6264708006627,-110.44312333664539
65,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",4,0.009181503885275406,0.4509689309306075,0.3793561827911216,-131.01014976678937,-125.82680230277205
66,"Index(['const', 'MgO', 'Al2O3', 'L/S'], dtype='object')",4,0.008900040660645465,0.46779973087941784,0.39838230447238543,-131.85079929741553,-126.66745183339822
