,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
0,"Index(['const'], dtype='object')",1,110.47408635899399,0.0,0.0,116.66417189434824,117.96000876035257
1,"Index(['MgO'], dtype='object')",1,28.87848215930657,0.9187042238859691,0.9155774632661986,80.4386978184198,81.73453468442412
2,"Index(['Al2O3'], dtype='object')",1,151.66854388286248,0.5730380870080214,0.5566164749698683,125.22091811224436,126.51675497824868
3,"Index(['SiO2'], dtype='object')",1,189.60946725283043,0.46623064488452637,0.445701054303162,131.24918148718064,132.54501835318496
4,"Index(['P2O5'], dtype='object')",1,232.72366558577403,0.34485992340145977,0.31966222814766965,136.78108306914825,138.07691993515257
5,"Index(['Concentration(mM)'], dtype='object')",1,162.89978257836106,0.5414210421288725,0.52378338990306,127.14973529559163,128.44557216159595
6,"Index(['L/S'], dtype='object')",1,118.19817106858358,0.6672604883015698,0.6544628147747071,118.4888764657353,119.78471333173962
7,"Index(['const', 'MgO'], dtype='object')",2,28.738287239519437,0.7398639971899639,0.7294585570775625,82.30730307539152,84.89897680740017
8,"Index(['const', 'Al2O3'], dtype='object')",2,109.68653016059886,0.007128877226790564,-0.032585967684137795,118.47100284900628,121.06267658101494
9,"Index(['const', 'SiO2'], dtype='object')",2,101.47554691947408,0.08145384801172706,0.044712001932196155,116.37016742592853,118.96184115793719
10,"Index(['const', 'P2O5'], dtype='object')",2,81.993492344269,0.2578033904003073,0.22811552601631957,110.6143622373472,113.20603596935585
11,"Index(['const', 'Concentration(mM)'], dtype='object')",2,106.63754737571253,0.03472795394581796,-0.003882927896349253,117.70984867652993,120.30152240853859
12,"Index(['const', 'L/S'], dtype='object')",2,110.4496345352507,0.00022133537872248699,-0.03976981120612866,118.6581951776689,121.24986890967756
13,"Index(['MgO', 'Al2O3'], dtype='object')",2,25.517315192106064,0.9281662404746543,0.9224195397126267,79.09773113045713,81.68940486246579
14,"Index(['MgO', 'SiO2'], dtype='object')",2,28.300428180949336,0.9203315028595356,0.9139580230882984,81.89276264523303,84.48443637724169
15,"Index(['MgO', 'P2O5'], dtype='object')",2,26.12529071675231,0.9264547293965514,0.9205711077482754,79.73348904063509,82.32516277264375
16,"Index(['MgO', 'Concentration(mM)'], dtype='object')",2,28.847373698729292,0.918791797271315,0.9122951410530202,82.40959721854438,85.00127095055304
17,"Index(['MgO', 'L/S'], dtype='object')",2,27.82110316405254,0.9216808500670701,0.9154153180724357,81.43154607315547,84.02321980516413
18,"Index(['Al2O3', 'SiO2'], dtype='object')",2,139.80424775309453,0.6064372510151694,0.5749522310963829,125.02165218456335,127.61332591657201
19,"Index(['Al2O3', 'P2O5'], dtype='object')",2,148.8004444570146,0.5811120698271415,0.5476010354133127,126.70545036302994,129.2971240950386
20,"Index(['Al2O3', 'Concentration(mM)'], dtype='object')",2,143.10244491820444,0.597152500631282,0.5649247006817846,125.65122624950124,128.24289998150988
21,"Index(['Al2O3', 'L/S'], dtype='object')",2,114.51197775486561,0.6776374861192505,0.6518484850087904,119.63342993280561,122.22510366481427
22,"Index(['SiO2', 'P2O5'], dtype='object')",2,181.28251113956566,0.4896718477898937,0.4488455956130851,132.03661494619575,134.6282886782044
23,"Index(['SiO2', 'Concentration(mM)'], dtype='object')",2,156.88448322430273,0.5583547032142703,0.5230230794714119,128.13384890099726,130.72552263300594
24,"Index(['SiO2', 'L/S'], dtype='object')",2,113.19326777993672,0.681349784788196,0.6558577675712516,119.320696097416,121.91236982942466
25,"Index(['P2O5', 'Concentration(mM)'], dtype='object')",2,162.58109522460273,0.5423181784679152,0.5057036327453484,129.09686238115646,131.68853611316513
26,"Index(['P2O5', 'L/S'], dtype='object')",2,104.1284969251054,0.7068680089758156,0.6834174496938807,117.06697887455218,119.65865260656084
27,"Index(['Concentration(mM)', 'L/S'], dtype='object')",2,113.97828577999525,0.6791398816767308,0.6534710722108692,119.50730018615158,122.09897391816024
28,"Index(['const', 'MgO', 'Al2O3'], dtype='object')",3,18.00635151722168,0.8370083690150768,0.8234257330996666,71.6846484694526,75.57215906746558
29,"Index(['const', 'MgO', 'SiO2'], dtype='object')",3,28.166160868209296,0.7450428259104926,0.723796394736367,83.76436019212218,87.65187079013518
30,"Index(['const', 'MgO', 'P2O5'], dtype='object')",3,23.869529904966612,0.7839354848575009,0.7659301085956259,79.29535955801381,83.18287015602681
31,"Index(['const', 'MgO', 'Concentration(mM)'], dtype='object')",3,28.67932793015334,0.7403976907583768,0.7187641649882416,84.25185312653198,88.13936372454498
32,"Index(['const', 'MgO', 'L/S'], dtype='object')",3,24.913862571678443,0.7744822936057698,0.7556891514062507,80.45154362612658,84.33905422413957
33,"Index(['const', 'Al2O3', 'SiO2'], dtype='object')",3,101.47346170686727,0.08147272314050646,0.004928783402215364,118.3696125994648,122.2571231974778
34,"Index(['const', 'Al2O3', 'P2O5'], dtype='object')",3,80.61457038555372,0.2702852493064255,0.2094756867486277,112.156429405045,116.043940003058
35,"Index(['const', 'Al2O3', 'Concentration(mM)'], dtype='object')",3,104.44814781621984,0.05454617224162772,-0.024241646738236478,119.1497357990158,123.03724639702878
36,"Index(['const', 'Al2O3', 'L/S'], dtype='object')",3,109.68372611830594,0.007154259127517992,-0.0755828859451888,120.47031260828544,124.35782320629843
37,"Index(['const', 'SiO2', 'P2O5'], dtype='object')",3,47.17755123754776,0.5729536872181888,0.5373664944863713,97.69087600308217,101.57838660109516
38,"Index(['const', 'SiO2', 'Concentration(mM)'], dtype='object')",3,96.48828984651023,0.12659798305129988,0.05381448163890823,117.00947002143594,120.89698061944893
39,"Index(['const', 'SiO2', 'L/S'], dtype='object')",3,101.44535090627087,0.08172717919914307,0.005204444132405062,118.36213185767272,122.24964245568572
40,"Index(['const', 'P2O5', 'Concentration(mM)'], dtype='object')",3,78.96727181540021,0.28519642553286184,0.22562946099393366,111.59898952784044,115.48650012585344
41,"Index(['const', 'P2O5', 'L/S'], dtype='object')",3,80.94845653148877,0.2672629464575016,0.20620152532896008,112.26802596207985,116.15553656009283
42,"Index(['const', 'Concentration(mM)', 'L/S'], dtype='object')",3,106.07650599505607,0.03980644247781007,-0.04020968731570562,119.56742129889011,123.4549318969031
43,"Index(['MgO', 'Al2O3', 'SiO2'], dtype='object')",3,22.441576632376652,0.9368247479390597,0.9289278414314421,77.62979953953328,81.51731013754627
44,"Index(['MgO', 'Al2O3', 'P2O5'], dtype='object')",3,18.80240041996206,0.9470693879783777,0.9404530614756749,72.85266808808515,76.74017868609815
45,"Index(['MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",3,20.983503407245408,0.9409293679053806,0.9335455388935532,75.81597298939026,79.70348358740324
