,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
240,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",6,0.3024582331021261,0.2139040464448515,-0.010694797428048242,-32.65184084177652,-24.876819645750544
241,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",6,0.29053457023449736,0.24489392242099617,0.029149328826994947,-33.737797684599116,-25.96277648857314
242,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.2907152260312955,0.24442439382065761,0.0285456491979883,-33.72101417189269,-25.945992975866716
243,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.3083972322553729,0.19846845008282954,-0.030540564179219132,-32.12681310933468,-24.351791913308702
244,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.2991149078333004,0.22259342625867573,0.0004772623325830505,-32.95195634072553,-25.176935144699556
245,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",6,0.29357743233243855,0.23698545334781262,0.018981297161473343,-33.456488553882124,-25.68146735785615
246,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",7,0.21853529002326405,0.3419505824115828,0.14453575713505762,-39.4267243003309,-30.3558662383006
247,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)',
       'run_number'],
      dtype='object')",7,0.2214453339646328,0.3331879119954201,0.13314428559404612,-39.06956160783261,-29.998703545802307
248,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",7,0.19811155154328697,0.40345016543223056,0.22448521506189967,-42.07589000217325,-33.00503194014295
249,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.28805086149739595,0.13262658116213355,-0.12758544448922637,-31.96960631352492,-22.898748251494617
250,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.28471067788508475,0.1426844801883539,-0.11451017575513989,-32.284522639838215,-23.21366457780791
251,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.2863381028844237,0.13778400817365177,-0.12088078937425273,-32.13062827766831,-23.059770215638004
252,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.2866867873192337,0.13673405606191524,-0.12224572711951032,-32.09776938772205,-23.02691132569175
253,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",7,0.28923782633107004,0.24826418986197973,-0.014843343686327337,-31.858576610893678,-22.787718548863374
254,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S',
       'run_number'],
      dtype='object')",8,0.19441533550996892,0.41458014269012333,0.19889914262858976,-40.584394188937864,-30.21769926090323
