,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
92,"Index(['MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,15.259641,0.927846502,0.915298068,69.21579591,74.39914337
93,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,79.72185675,0.623044158,0.55748662,113.8557676,119.0391151
94,"Index(['Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,52.72370586,0.750701881,0.707345686,102.6918453,107.8751928
95,"Index(['Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,58.17187436,0.724940828,0.67710445,105.3469389,110.5302863
96,"Index(['Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,55.52051466,0.737477484,0.691821395,104.0874052,109.2707527
97,"Index(['SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,50.66552662,0.76043375,0.718770054,101.6167201,106.8000676
98,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",5,11.17698387,0.825042748,0.793232338,62.80921502,69.28839935
99,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",5,11.09503079,0.826325588,0.794748422,62.61051336,69.08969769
100,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",5,9.636626419,0.849154504,0.82172805,58.80550486,65.28468919
101,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",5,11.08956568,0.826411135,0.794849524,62.59721063,69.07639496
102,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",5,9.61983247,0.849417385,0.822038728,58.75841036,65.23759469
103,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",5,10.01797553,0.843185112,0.814673314,59.85337329,66.33255762
104,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,11.07671508,0.82661229,0.795087252,62.56590486,69.04508919
105,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,9.583144722,0.849991671,0.82271743,58.65524194,65.13442627
106,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,15.14654617,0.762905796,0.719797758,71.01494373,77.49412806
107,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,11.58815535,0.818606536,0.785625906,63.78463953,70.26382386
108,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,11.11861712,0.825956383,0.794312089,62.66785029,69.14703462
109,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,9.563023642,0.850306634,0.823089658,58.59849227,65.0776766
110,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,54.452488,0.14763609,-0.007339167,105.562956,112.0421404
111,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,45.31153949,0.290722566,0.161763032,100.6012523,107.0804366
112,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,24.6457285,0.61421176,0.544068443,84.1593826,90.63856693
113,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,11.08576748,0.947582194,0.935669056,62.58796148,69.06714581
114,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,9.63114142,0.95446023,0.944110282,58.79013256,65.26931689
115,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,9.50752468,0.955044738,0.944827633,58.44134144,64.92052577
116,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,9.731235464,0.953986946,0.943529434,59.06928871,65.54847304
117,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,15.24925322,0.927895619,0.91150826,71.1974098,77.67659413
118,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,49.447568,0.76619273,0.713054715,102.9597331,109.4389174
119,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",6,11.07659595,0.826614155,0.785331811,64.56561446,72.34063566
120,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",6,9.55746694,0.850393615,0.814773047,60.58279905,68.35782025
121,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",6,9.442905078,0.852186892,0.816993295,60.25720461,68.03222581
122,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,9.422025787,0.852513723,0.817397942,60.19743858,67.97245977
123,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,9.383816969,0.853111819,0.818138442,60.08772379,67.86274499
124,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,9.34796321,0.85367305,0.8188333,59.9843644,67.7593856
125,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,9.436728886,0.955379488,0.94263077,60.23953931,68.01456051
126,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",7,9.345298343,0.853714764,0.809829194,61.97666629,71.04752435
