,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
48,"Index(['const', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.33186464653371667,0.02875277572677859,-0.05218449296265648,-36.14667286672487,-32.25916226871188
49,"Index(['const', 'SiO2', 'L/S'], dtype='object')",3,0.31981555733875355,0.06401608128782887,-0.01398257860485197,-37.145207071356495,-33.25769647334351
50,"Index(['const', 'SiO2', 'run_number'], dtype='object')",3,0.3214218241860649,0.05931512192626953,-0.019075284579874507,-37.00993955003641,-33.12242895202342
51,"Index(['const', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.32643473908540266,0.04464414165659203,-0.03496884653869192,-36.59209581348554,-32.704585215472555
52,"Index(['const', 'P2O5', 'L/S'], dtype='object')",3,0.3118686401929805,0.08727381994718675,0.011213304942785718,-37.824591120043536,-33.93708052203055
53,"Index(['const', 'P2O5', 'run_number'], dtype='object')",3,0.3224750606503774,0.05623268153030858,-0.02241459500883236,-36.92161046950069,-33.034099871487705
54,"Index(['const', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.32392522918625904,0.05198856520181527,-0.02701238769803349,-36.800463815410424,-32.91295321739744
55,"Index(['const', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.3230032368288284,0.05468690178966462,-0.024089189727863225,-36.87742382509539,-32.989913227082404
56,"Index(['const', 'L/S', 'run_number'], dtype='object')",3,0.30873964970905615,0.09643123805131759,0.021133841222260807,-38.09685128897236,-34.20934069095937
57,"Index(['MgO', 'Al2O3', 'SiO2'], dtype='object')",3,0.36071386241266973,0.3098434722808979,0.22357390631601015,-33.89601160469353,-30.00850100668054
58,"Index(['MgO', 'Al2O3', 'P2O5'], dtype='object')",3,0.33179413645439254,0.36517580000585403,0.2858227750065858,-36.15241006842466,-32.26489947041167
59,"Index(['MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",3,0.33451992077719406,0.3599605364976729,0.279955603559882,-35.93150346600689,-32.0439928679939
60,"Index(['MgO', 'Al2O3', 'L/S'], dtype='object')",3,0.3249126520115656,0.37834219559943694,0.30063497004936657,-36.71828477612341,-32.830774178110424
61,"Index(['MgO', 'Al2O3', 'run_number'], dtype='object')",3,0.3262918742069595,0.37570331946931146,0.29766623440297535,-36.603915009151876,-32.71640441113889
62,"Index(['MgO', 'SiO2', 'P2O5'], dtype='object')",3,0.3326581266382139,0.3635227211325852,0.2839630612741584,-36.082193592670464,-32.19468299465748
63,"Index(['MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.33560919337975087,0.35787642308963286,0.27761097597583695,-35.84372818345348,-31.95621758544049
64,"Index(['MgO', 'SiO2', 'L/S'], dtype='object')",3,0.31820535249284027,0.39117532187646276,0.3150722371110206,-37.281489824705574,-33.393979226692586
65,"Index(['MgO', 'SiO2', 'run_number'], dtype='object')",3,0.3236016518681448,0.3808505419678596,0.30345685971384206,-36.82744829612287,-32.93993769810988
66,"Index(['MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.32402540160198146,0.38003977843642645,0.30254475074097975,-36.79211547799848,-32.90460487998549
67,"Index(['MgO', 'P2O5', 'L/S'], dtype='object')",3,0.32150552261154924,0.38486108173393996,0.3079687169506824,-37.002909649964195,-33.11539905195121
68,"Index(['MgO', 'P2O5', 'run_number'], dtype='object')",3,0.3194264336628075,0.3888390181517014,0.3124438954206641,-37.1780783179146,-33.29056771990161
69,"Index(['MgO', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.3265871678083139,0.3751383320158066,0.2970306235177824,-36.57949110436351,-32.691980506350525
70,"Index(['MgO', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.32134578541994874,0.38516670809596887,0.30831254660796503,-37.016327696122275,-33.12881709810929
71,"Index(['MgO', 'L/S', 'run_number'], dtype='object')",3,0.3191885483443362,0.38929416590868915,0.3129559366472753,-37.19819342350016,-33.31068282548717
72,"Index(['Al2O3', 'SiO2', 'P2O5'], dtype='object')",3,0.3360283376990785,0.35707447113218516,0.27670878002370825,-35.810028762062274,-31.922518164049286
73,"Index(['Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.3392800370209275,0.3508529705274026,0.2697095918433279,-35.5500095959553,-31.662498997942315
74,"Index(['Al2O3', 'SiO2', 'L/S'], dtype='object')",3,0.31803951450637824,0.39149262093487713,0.3154291985517368,-37.295564989687236,-33.40805439167425
75,"Index(['Al2O3', 'SiO2', 'run_number'], dtype='object')",3,0.33025081074640006,0.3681286566125933,0.28914473868916746,-36.278292366216334,-32.39078176820335
76,"Index(['Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.32654220060237726,0.3752243681068592,0.2971274141202166,-36.58320894227107,-32.69569834425808
77,"Index(['Al2O3', 'P2O5', 'L/S'], dtype='object')",3,0.32085698787217914,0.38610192809574906,0.30936466910771765,-37.05742853494496,-33.169917936931974
78,"Index(['Al2O3', 'P2O5', 'run_number'], dtype='object')",3,0.322640091812285,0.38269030200620935,0.30552658975698554,-36.90779637305077,-33.020285775037785
79,"Index(['Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.32406624790562394,0.3799616268985191,0.3024568302608339,-36.78871210071179,-32.901201502698804
80,"Index(['Al2O3', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.32137975686960946,0.3851017102675445,0.3082394240509876,-37.013473510062,-33.12596291204901
81,"Index(['Al2O3', 'L/S', 'run_number'], dtype='object')",3,0.3170132806152649,0.3934561219053726,0.31763813714354416,-37.382828094084545,-33.49531749607156
82,"Index(['SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.3267157744708374,0.37489226792762587,0.2967538014185791,-36.56886087538929,-32.6813502773763
83,"Index(['SiO2', 'P2O5', 'L/S'], dtype='object')",3,0.3175195628410423,0.39248744834053817,0.3165483793831054,-37.33974246616873,-33.45223186815574
84,"Index(['SiO2', 'P2O5', 'run_number'], dtype='object')",3,0.322473470502512,0.3830090998029665,0.3058852372783373,-36.92174360878323,-33.034233010770244
85,"Index(['SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.32069773299723076,0.38640663163772426,0.3097074605924398,-37.07083310223145,-33.18332250421846
86,"Index(['SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.3194547026670833,0.38878493085463284,0.31238304721146193,-37.17568894351443,-33.28817834550144
87,"Index(['SiO2', 'L/S', 'run_number'], dtype='object')",3,0.30690612691432173,0.41279421458833676,0.3393934914118788,-38.257675138348674,-34.370164540335686
